cpu,memory,errors,response_time,failure
1456,54.2,179,308.5,0
1494,39.6,181,308.5,0
1605,30,183,308.4,0
1353,46.5,185,308.5,0
1447,47.9,188,308.5,0
1588,40.4,190,308.5,0
1524,41.4,192,308.5,0
1611,31.6,197,308.5,0
1604,34.9,200,308.5,0
1483,46.9,203,308.5,0
1543,39.6,205,308.4,0
1323,44.4,207,308.5,1
1555,36.2,0,308.5,0
1583,31.9,2,308.4,0
1584,40,4,308.5,0
1766,25.8,7,308.5,0
1498,44.4,9,308.6,0
1413,49.8,12,308.6,0
1505,33.5,14,308.6,0
1438,46.2,16,308.7,0
1655,34.1,21,308.7,0
1451,43.8,24,308.7,0
1466,38.4,27,308.7,0
1774,23,30,308.6,0
1284,51.3,32,308.6,0
1425,40,35,308.5,0
1437,52.4,37,308.6,0
1335,53,39,308.6,0
1471,41.7,41,308.5,0
1364,54,43,308.5,0
1578,35.6,46,308.5,0
1712,32.1,48,308.5,0
1733,28.7,50,308.5,0
1652,32.1,52,308.6,0
1917,24.1,54,308.6,0
1444,41.1,56,308.6,0
1442,37.1,59,308.6,0
1717,31.3,61,308.6,0
1474,42.3,64,308.7,0
1509,39.3,66,308.7,0
1451,43.1,68,308.8,0
1554,36.1,70,308.8,0
1669,30.7,72,308.7,0
1366,50.4,74,308.6,0
1578,34.4,76,308.6,0
1513,39,78,308.6,0
1515,42.1,81,308.5,0
1562,33,84,308.6,0
1501,38.5,86,308.7,0
1398,38.1,88,308.7,0
1352,53.8,91,308.7,0
1569,33.9,93,308.7,0
1486,46.6,98,308.6,0
1864,23.6,103,308.6,0
1447,44.5,105,308.7,0
1392,41.5,108,308.6,0
1358,47.6,110,308.6,0
1491,40.2,112,308.7,0
1556,36.7,114,308.7,0
1531,36.7,116,308.7,0
1429,37.6,118,308.7,0
1573,33.9,123,308.8,0
1538,41.2,126,308.8,0
1467,39,128,308.8,0
1323,51.1,130,308.7,0
1798,23,135,308.7,0
1411,46.3,138,308.6,0
1528,44.5,140,308.5,0
1504,42,142,308.5,0
1384,39.6,144,308.5,0
1677,26.4,146,308.4,0
1764,30.8,148,308.5,0
1472,42,150,308.5,0
1465,55.9,153,308.5,0
1657,33.1,156,308.6,0
1635,30.5,159,308.6,0
1582,31.9,161,308.7,0
1761,26.2,164,308.7,0
1587,34.9,166,308.8,0
1446,53,168,308.7,0
1352,53,171,308.7,0
1392,46.4,174,308.7,0
1417,49.8,177,308.8,0
1824,24,179,308.8,0
1603,36.7,184,308.8,0
1620,33.4,186,308.8,0
1353,49.4,188,308.8,0
1360,50.7,190,308.8,0
1380,53.5,192,308.6,0
1363,53.6,194,308.7,0
1452,41.2,197,308.6,0
1680,32.8,200,308.6,0
1536,39,202,308.6,0
1621,28.9,0,308.6,0
1585,37.6,2,308.6,0
1408,51.5,4,308.7,0
1536,38.7,7,308.6,0
1352,52.6,12,308.6,0
1481,38.8,14,308.6,0
1454,45,19,308.7,0
1349,51.5,21,308.6,0
1327,52.1,24,308.6,0
1552,42.3,27,308.7,0
1456,44.7,29,308.7,0
1254,45.8,31,308.6,0
1437,43.3,34,308.6,0
1694,27.1,36,308.6,0
1306,50.7,38,308.5,0
1699,30.1,40,308.5,0
1369,53.2,43,308.5,0
1471,43.9,45,308.5,0
1410,43.9,47,308.5,0
1412,45.5,49,308.5,0
1418,51.2,52,308.5,0
1782,25.9,54,308.5,0
1497,36.4,56,308.5,0
1459,39.4,59,308.4,0
1796,23.8,61,308.3,0
1569,31.2,63,308.3,0
1469,46.7,65,308.4,0
1472,41.3,67,308.4,0
1475,47.2,69,308.5,0
1488,36.4,71,308.6,0
1524,43.1,73,308.6,0
1486,48.6,75,308.5,0
1255,60.7,77,308.6,0
1469,42.6,80,308.6,0
1692,34.3,83,308.5,0
1604,32.8,85,308.6,0
1446,48.1,88,308.6,0
1503,43.3,90,308.5,0
1625,32.8,92,308.5,0
1574,35.8,95,308.5,0
1378,41.9,97,308.4,0
1693,29.5,100,308.4,0
1462,51.2,102,308.4,0
1435,55,104,308.5,0
1425,45.8,109,308.5,0
1376,53.5,112,308.6,0
1481,48,117,308.7,0
1349,48.9,120,308.7,0
1551,40,125,308.7,0
1623,33.8,127,308.7,0
1462,49.7,132,308.8,0
1447,57.4,134,308.8,0
1799,24.5,137,308.9,0
1548,41.3,140,308.8,0
1485,47.9,143,308.8,0
1463,49.9,146,308.7,0
1587,35.8,148,308.7,0
1469,44.1,150,308.8,0
1430,42.8,153,308.7,0
1726,26.8,158,308.7,0
1651,34.1,163,308.8,0
1529,41.3,165,308.8,0
1473,46.2,167,308.8,0
1324,53.5,169,308.8,0
1708,28.8,174,308.9,0
1540,38.5,176,309.1,0
1320,54.7,179,309,0
1376,39,181,308.9,0
1542,37,184,308.7,0
1506,39.3,187,308.7,0
1492,43.6,189,308.7,0
1564,38,191,308.8,0
1645,30.8,196,308.9,0
1348,59.1,201,308.9,0
1325,62.4,204,308.8,1
1443,43.5,0,308.9,0
1436,44.8,2,308.9,0
1596,30.7,5,308.9,0
1491,43.2,7,309,0
1573,35.1,9,308.9,0
1575,39.9,12,308.9,0
1458,41.1,14,308.9,0
1433,41.8,16,309,0
1662,28.1,19,308.9,0
1327,63.7,21,308.9,0
1742,26.3,24,308.9,0
1506,33.5,26,308.9,0
1457,44.4,28,309.1,0
1488,37.3,30,309.1,0
1619,34.7,33,309.1,0
1558,41.7,35,309.2,0
1731,28.7,38,309.2,0
1574,34.8,40,309.1,0
1290,49.8,43,309,0
1416,39.6,45,308.9,0
1566,41.9,50,308.9,0
1456,46.5,52,309,0
1528,37.5,54,309,0
1338,49.6,56,309.1,0
1558,39.2,59,309.1,0
1614,38.1,62,309.1,0
1557,36.4,65,309.1,0
1443,45.3,70,309.3,0
1332,51,72,309.3,0
1752,25.2,77,309.3,0
1460,45.8,80,309.2,0
1802,26.9,83,309.2,0
1527,39.5,85,309.2,0
1458,39.8,87,309.2,0
1520,37.9,89,309.2,0
1378,49.7,94,309.2,0
1529,38.1,96,309.2,0
1527,32.4,99,309.2,0
1438,42.9,101,309.2,0
1583,36.7,104,309,0
1530,37.6,106,308.9,0
1530,39.1,108,308.9,0
2089,19.1,111,308.8,0
1616,34.2,114,308.8,0
1681,28.3,116,308.9,0
1475,43,119,308.8,0
1371,46.5,121,308.7,0
1546,38,123,308.7,0
1461,40.1,126,308.6,0
1638,31.9,131,308.7,0
1577,35.6,133,308.7,0
1532,38.7,136,308.6,0
1710,27.7,138,308.5,0
1584,29.4,141,308.6,0
1446,50.1,144,308.6,0
1522,46.3,146,308.7,0
1382,49.9,151,308.7,0
1584,38.2,154,308.7,0
1385,55.2,156,308.6,0
1592,34.4,158,308.7,0
1404,43.7,160,308.6,0
1518,44.3,163,308.5,0
1529,40.4,165,308.4,0
1550,37,167,308.4,0
1773,23.8,169,308.3,0
1446,43.7,171,308.5,0
1487,46.9,173,308.5,0
1524,49.3,176,308.5,0
1403,54.1,179,308.3,0
2267,15.7,181,308.2,0
1529,37.9,183,308.2,0
1402,51.2,186,308.2,0
1693,28,188,308.3,0
1496,45.8,190,308.3,0
1633,33.3,192,308.1,0
1399,42.6,194,308.2,0
1363,45.3,196,308.1,0
1527,42.2,199,308.2,0
1405,42.5,204,308.2,0
1459,59.6,207,308.3,1
1789,25,210,308.4,0
1531,41.5,213,308.4,0
1620,35.8,215,308.4,0
1571,39.4,0,308.4,0
1434,39.9,2,308.4,0
1474,43.6,4,308.4,0
1544,41.7,6,308.3,0
1601,35.7,9,308.2,0
1801,26.9,11,308.3,0
1465,42,13,308.3,0
1340,52.6,15,308.4,0
1517,41,18,308.4,0
1434,44.8,21,308.4,0
1935,19.3,24,308.3,0
1595,32.2,29,308.3,0
2188,17,32,308.3,0
1449,44.4,34,308.4,0
1471,38.2,37,308.3,0
1639,33.8,39,308.2,0
1846,24.5,41,308.2,0
1452,38.2,44,308.2,0
1483,41.9,47,308.3,0
1284,60.3,50,308.3,0
1419,50,52,308.2,0
1763,28.4,54,308.1,0
1478,42.5,56,308,0
1518,36,59,308,0
1447,49,61,308,0
1355,55.1,63,308,0
1348,57.4,66,308.1,0
1348,53.7,68,308.1,0
1734,27.7,70,308.1,0
1420,46.5,73,308,0
1797,24.7,75,307.9,0
1403,45,77,308,0
1628,30.2,80,307.9,0
1687,30.4,82,307.9,0
1456,44.9,85,307.9,0
1496,44.7,88,307.9,0
1636,30.3,90,307.8,0
1536,40.4,92,307.8,0
1454,50.6,94,307.8,0
1396,50,96,307.8,0
1575,37.4,98,307.6,0
1514,35.7,100,307.6,0
1455,49.9,102,307.4,0
1549,48.3,105,307.4,0
1474,42.4,107,307.5,0
1661,34.2,109,307.4,0
1535,34.6,114,307.4,0
1556,31.2,116,307.5,0
1435,45,119,307.6,0
1332,51.1,121,307.5,0
1513,42.4,124,307.6,0
1502,39.4,126,307.7,0
1315,60.1,128,307.7,0
1261,51.1,130,307.7,0
1406,60.4,133,307.8,0
1584,42.3,135,307.8,0
1443,43.9,137,307.8,0
1580,35.8,140,307.9,0
1825,24.6,142,307.9,0
1469,48.2,144,307.9,0
1493,38.4,146,307.9,0
1598,29.4,148,308,0
1450,37.2,151,307.9,0
1632,37.5,156,307.9,0
1980,20.3,159,307.9,0
1474,43.7,162,308,0
1540,37.1,164,307.9,0
1609,38.9,166,307.9,0
1467,42.8,169,308,0
1492,39.4,171,307.9,0
1493,46.1,173,307.9,0
1500,39.9,175,307.8,0
1477,36.6,177,307.8,0
1342,49.1,179,307.9,0
1538,34.3,181,307.8,0
1337,58.1,184,307.9,0
1417,41.8,186,307.9,0
1383,46.2,188,308,0
1440,42.4,190,308,0
1579,34.4,193,307.9,0
1441,40,195,307.9,0
1530,35.9,197,307.9,0
1705,26,200,308,0
1435,43,202,308,0
1340,61.3,207,308.1,1
1431,49.7,210,308.1,1
1396,52.7,212,308.2,1
1369,52,214,308.1,0
1615,35.4,217,308.1,1
1662,31.3,0,308.1,0
1553,33.5,2,308.2,0
1536,34.6,4,308.2,0
1548,46.6,7,308.3,0
1706,30.9,9,308.3,0
1366,45.5,11,308.3,0
1440,35.9,13,308.4,0
1685,28.1,15,308.4,0
1444,44,18,308.3,0
1395,48.7,21,308.3,0
1483,38.8,23,308.3,0
1403,44.3,25,308.4,0
1793,23.9,28,308.4,0
1723,28.8,33,308.3,0
1386,41,35,308.2,0
1585,46.2,37,308.2,0
1731,27.7,42,308.1,0
1519,37.7,45,308.3,0
1896,24.4,47,308.2,0
2358,14.9,49,308.3,0
1341,51.9,51,308.3,0
1550,37,54,308.3,0
1309,61.5,56,308.3,0
1599,32.9,58,308.4,0
1343,40,61,308.4,0
1378,39.9,63,308.4,0
1603,34.6,65,308.4,0
1664,28.1,67,308.4,0
1488,37.4,69,308.4,0
1370,50.5,71,308.4,0
1545,34.3,74,308.5,0
1566,31.4,76,308.5,0
1820,24.6,79,308.6,0
1901,22.1,81,308.6,0
1638,32.2,84,308.5,0
1521,38.2,87,308.4,0
1864,23.1,90,308.4,0
1430,41.9,95,308.3,0
1686,34.5,97,308.4,0
1326,57.2,100,308.3,0
1805,25.6,103,308.3,0
1453,45.8,105,308.3,0
1863,26,110,308.4,0
1576,35.3,113,308.3,0
1419,39.7,115,308.3,0
1833,25.2,117,308.4,0
2182,17.3,119,308.4,0
1656,30.3,124,308.3,0
1351,56.6,126,308.2,0
1790,30.3,128,308.2,0
1678,28.1,133,308.2,0
1427,45.2,136,308.2,0
1429,54,138,308.1,0
1770,27.2,140,308.1,0
1689,31.2,145,308.1,0
1554,41.3,147,308.1,0
1506,36,150,308.1,0
1474,44.3,152,308.1,0
1762,26.1,154,308.1,0
1566,35.7,156,308.1,0
1554,42.4,158,308.1,0
1869,25.4,163,308,0
1527,35.1,165,308,0
1309,49.6,167,307.9,0
1541,35.7,169,307.9,0
1326,75.4,172,307.9,1
1365,54,174,307.9,0
1428,43.7,179,307.8,0
1681,27.6,181,307.8,0
1662,26.9,183,307.9,0
1989,20.3,186,307.9,0
1747,29,188,307.9,0
1765,31.1,191,308,0
1568,34.4,194,308.1,0
1709,30.6,196,308.1,0
1370,58.8,199,308.1,0
1458,45.7,202,308.1,0
1712,30.9,204,308.1,0
1642,36.9,206,308.1,0
1468,49.8,0,308.1,0
1477,52.3,2,308.1,0
1446,53.5,7,308.2,0
1653,31.4,9,308.2,0
1494,38.2,14,308.3,0
1490,41,16,308.2,0
1550,47.8,18,308.3,0
1677,34.9,21,308.2,0
1854,21.8,24,308.3,0
1662,30.3,26,308.5,0
1440,38.8,29,308.6,0
1513,39.7,32,308.6,0
1389,49,34,308.6,0
1351,51,37,308.6,0
1482,38.3,39,308.6,0
1744,28.5,42,308.6,0
1476,39,44,308.7,0
1444,48.2,46,308.6,0
1659,32.1,49,308.7,0
1475,46.6,54,308.7,0
1526,42.1,57,308.6,0
1675,29.5,59,308.4,0
1525,38.7,62,308.4,0
1396,45.9,64,308.3,0
1580,41.2,66,308.4,0
1462,42.8,68,308.5,0
1426,50.4,70,308.4,0
1569,34.2,72,308.5,0
1477,40.7,74,308.5,0
1761,27.2,76,308.5,0
1486,45.9,78,308.6,0
1664,30.1,81,308.6,0
1576,32.7,83,308.6,0
1463,46.7,85,308.6,0
1585,42,90,308.6,0
1479,45.7,93,308.7,0
1449,40.2,95,308.7,0
1404,50.3,97,308.8,0
1694,29.1,102,308.7,0
1731,28.4,104,308.7,0
1522,37,106,308.6,0
1536,36.9,108,308.5,0
1373,39.9,110,308.5,0
1597,36.4,112,308.5,0
1678,34.2,114,308.5,0
1452,42.6,116,308.5,0
1447,41.6,118,308.5,0
1574,37.1,121,308.5,0
1528,40,123,308.6,0
1688,27.2,125,308.7,0
1393,40.4,127,308.6,0
1429,50.5,129,308.6,0
1347,57,132,308.6,0
1553,40.5,135,308.6,0
1260,53.6,137,308.6,0
1546,33.8,139,308.6,0
1596,36,141,308.6,0
1340,57.4,143,308.5,0
1369,54.8,145,308.4,0
1462,52.3,148,308.5,0
1487,46.2,150,308.4,0
1510,35.5,155,308.6,0
1671,28,158,308.5,0
1612,30,163,308.5,0
1509,39.7,166,308.6,0
1415,47.3,169,308.6,0
2384,14.4,171,308.6,0
1326,62.4,173,308.6,0
1390,53.4,175,308.6,0
1392,41.2,178,308.7,0
1385,44.4,181,308.8,0
1896,24.5,186,308.8,0
1474,46.8,188,308.7,0
1388,45.6,190,308.8,0
1715,27.2,193,308.9,0
1650,32.2,195,308.9,0
1871,25.6,200,308.9,1
1403,64.2,0,309,1
1518,40.4,2,308.9,0
1504,43,4,309.1,0
1340,56.9,6,309,0
1435,44.7,8,309.1,0
1507,36.9,13,309.1,0
1521,36.1,15,309.1,0
1576,45,17,309,0
1543,36.6,20,309.1,0
1665,36.6,22,309.2,0
1442,50.3,24,309.1,0
1629,29,26,309,0
1379,47.3,28,309,0
1502,40.2,30,309,0
1595,32,32,309.1,0
1439,38.5,34,309,0
1970,21.6,37,309,0
1562,35.8,40,309,0
1530,40.9,42,309,0
1393,40.6,45,308.9,0
1532,37.6,47,309,0
1607,37.7,49,308.9,0
1469,49,51,308.8,0
1538,37.6,54,308.8,0
1613,31.4,57,308.8,0
1602,32.1,59,308.8,0
1404,44.2,62,308.7,0
1548,36.9,64,308.8,0
1559,35.2,66,308.8,0
1621,36.1,68,308.8,0
1579,32.9,70,308.8,0
1547,44,72,308.9,0
1386,48.6,75,308.8,0
1406,40.9,77,308.9,0
1393,55.9,79,309,0
2456,13.9,82,309,0
1409,49.1,85,309,0
1390,53.9,88,308.9,0
1679,32.4,90,309,0
1508,37.1,92,308.9,0
1681,31.7,94,308.8,0
1469,43.7,96,308.8,0
1421,49.6,101,308.8,0
1354,50.2,103,308.8,0
1350,57,105,308.8,0
1282,58.1,108,308.9,0
1675,30,110,309,0
1525,38.5,113,309,0
1382,43.9,116,309,0
1450,46.8,118,309,0
1820,23.6,120,309.1,0
1822,23.5,122,309.1,0
1473,44.3,124,309.1,0
1572,37.5,126,309.1,0
2042,17.8,129,309,0
1922,22.6,132,309.2,0
1539,36.5,134,309.1,0
1350,52,136,309.1,0
1403,45.1,138,309.1,0
1904,20.3,140,309.1,0
1592,35.2,142,308.9,0
1556,31.6,145,308.7,0
1811,25.4,147,308.8,0
1456,41.2,150,308.8,0
1436,51.9,153,308.8,0
1362,49.6,158,308.7,0
1683,29.1,161,308.7,0
1269,60.9,163,308.7,0
1454,49,166,308.8,0
1767,27.3,168,308.8,0
1708,27.3,170,308.9,0
1862,27,172,308.9,0
1695,30.7,174,308.9,0
1488,40.6,176,309.1,0
1657,32.2,179,309,0
1823,25.9,181,309,0
1651,28.8,186,309.1,0
1533,36.1,189,309,0
1508,40.5,192,309,0
1616,31.1,195,309.1,0
1651,31.5,197,309,0
1569,35.2,199,309.1,0
1296,58.7,201,309.1,0
1379,43.2,0,309,0
1694,28,5,309,0
1377,57.8,8,309,0
1470,38.4,10,309,0
1404,47,15,309.1,0
1593,40.1,18,309.1,0
1526,36.9,20,309,0
1390,49.7,23,308.9,0
1737,25.5,26,308.9,0
1362,57.3,28,308.8,0
1666,31.5,30,308.8,0
1354,60.9,32,308.8,0
1302,60.4,34,308.8,0
1991,20.5,36,308.7,0
1353,54.1,38,308.6,0
1520,35.7,40,308.7,0
1428,54.9,45,308.7,0
1605,29.4,47,308.7,0
1691,30.3,49,308.7,0
1447,48.4,51,308.7,0
1606,39.9,53,308.8,0
1645,28.2,58,308.8,0
1470,43.3,61,308.8,0
1336,45,66,308.9,0
1414,44.3,68,308.9,0
1802,27.5,71,309,0
1683,31.7,74,308.9,0
1410,47.6,76,309,0
1605,32,79,308.9,0
1709,28.1,81,308.9,0
1444,53.1,83,308.9,0
1367,45,85,308.9,0
1418,44.2,87,309,0
1353,57.8,89,309,0
1643,34.1,91,309,0
1437,38,93,309.1,0
1437,36.2,95,309,0
1413,47.9,97,309,0
1524,39.1,100,309,0
1479,43.4,105,308.9,0
1313,50.6,108,308.9,0
1335,50.4,110,308.9,0
1367,41.9,113,308.9,0
1459,50.3,115,308.9,0
1804,25.1,118,308.9,0
1491,38.3,121,309,0
1537,43,123,309.1,0
1646,30.2,125,309.1,0
1783,28.3,130,309.2,0
1395,49.8,133,309.1,0
1423,48,135,309.1,0
1562,37.6,137,309.2,0
1549,40.8,139,309.3,0
1540,43.2,141,309.4,0
1573,33.6,143,309.4,0
1418,45.1,148,309.4,0
1565,33.7,150,309.4,0
1569,41,153,309.5,0
1417,41.2,155,309.4,0
1480,38.1,160,309.5,0
1364,44.5,162,309.4,0
1911,21.5,164,309.4,0
1409,43.1,166,309.3,0
1335,53.5,168,309.2,0
1512,38.1,170,309.3,0
1447,40.2,173,309.4,0
1537,37.6,175,309.3,0
1510,40.8,177,309.3,0
1677,31.2,180,309.3,0
1504,33.7,182,309.2,0
2051,19,184,309.1,0
1474,41.3,189,309.1,0
1507,36.1,191,309,0
1496,37.9,194,308.9,0
1921,22,196,309,0
1450,40.5,199,309,0
1402,44.8,201,308.9,0
1501,50,203,308.9,0
1725,31.9,205,308.9,0
1500,40.3,207,308.9,0
1531,30.8,212,309,0
1458,44.8,217,309,0
1577,37.1,0,308.9,0
1363,46.1,5,308.9,0
1706,31.8,8,308.9,0
1391,50.4,13,308.8,0
1616,33.7,16,308.8,0
1442,47,18,308.8,0
1626,40.4,20,308.8,0
1426,42.6,23,308.7,0
1436,49.1,26,308.7,0
1599,36.2,28,308.7,0
2186,17.8,31,308.7,0
1645,30.4,33,308.8,0
1780,27.9,35,308.7,0
1345,44.3,37,308.8,0
1607,31.9,39,308.8,0
1708,28,42,308.9,0
1270,52.7,44,308.9,0
1646,25.4,46,308.9,0
1407,45.1,49,308.7,0
1581,47.4,51,308.7,0
1532,42.6,54,308.6,0
1610,33.1,56,308.6,0
1682,33,58,308.5,0
1519,34.3,61,308.5,0
1683,28.5,63,308.5,0
1254,55.8,65,308.6,0
1461,48,68,308.5,0
1472,45.1,70,308.5,0
1510,38.6,72,308.4,0
1547,36.8,74,308.3,0
1418,51.9,77,308.4,0
1289,51.3,82,308.4,0
1487,41.4,84,308.4,0
1453,45.5,86,308.5,0
1466,44.7,88,308.5,0
1288,49.5,91,308.4,0
1738,27.7,96,308.4,0
1488,41,101,308.3,0
1816,28.8,106,308.3,0
1419,48.5,108,308.2,0
1435,45.7,110,308.1,0
1480,42.4,112,308.1,0
1610,33.6,115,308.2,0
1548,38.2,117,308.1,0
1379,57.4,122,308.1,0
1907,23.5,125,308.1,0
2033,16.7,128,308,0
1390,52,131,307.9,0
1544,37.9,136,307.9,0
1258,57.4,139,308,0
1560,39,141,308,0
2071,18.5,144,308.2,0
1437,46.3,149,308.1,0
1489,43,151,308.2,0
1334,53,156,308.2,0
1500,39.9,158,308.2,0
1498,47.3,160,308.3,0
1370,53.4,162,308.2,0
1526,40.1,165,308.2,0
1477,44.8,170,308.3,0
1446,43.9,172,308.2,0
1720,25.6,174,308.2,0
1734,30.7,177,308.1,0
1697,29.1,179,308.1,0
2007,19.3,181,308.2,0
1469,48.8,183,308.1,0
2189,15.6,186,308.1,0
1435,50.1,189,308.3,0
1637,34.5,191,308.4,0
1664,28.3,196,308.5,0
1666,31,198,308.5,0
1404,46.6,201,308.5,0
1702,26.7,203,308.5,0
1439,44.9,205,308.6,0
1354,53.9,207,308.6,1
1361,44.2,0,308.7,0
1463,45.9,3,308.5,0
1515,43.8,6,308.4,0
1432,46.2,11,308.4,0
1911,22,13,308.4,0
1472,42,15,308.4,0
1382,54.5,17,308.5,0
1665,29.6,20,308.5,0
1676,30.5,22,308.5,0
1585,33,24,308.5,0
1415,46.3,27,308.6,0
1341,55.7,30,308.7,0
1540,34.8,32,308.8,0
1837,28.4,34,308.8,0
1498,36,39,308.8,0
1671,28.8,41,308.7,0
1430,57,43,308.6,0
1619,40.1,45,308.7,0
1430,51.9,47,308.7,0
1626,33.3,50,308.6,0
1443,49.3,52,308.7,0
1481,42.5,54,308.6,0
1527,43,56,308.7,0
1315,56.8,59,308.7,0
1433,48.2,62,308.8,0
1378,53.5,65,308.8,0
1432,43.4,68,308.8,0
1394,47.9,70,308.8,0
1411,53.8,73,308.8,0
2136,15.9,78,308.9,0
1446,45.8,80,309,0
1388,53.5,83,308.9,0
1323,51.7,88,308.9,0
1780,29.3,91,309,0
1434,41.8,93,308.8,0
1494,42.6,96,308.7,0
1536,39.6,99,308.7,0
1392,53.4,104,308.7,0
1360,56.8,107,309,0
1583,35.4,112,309.2,0
1983,20.2,114,309.2,0
1630,33.3,116,309.3,0
1692,26.7,118,309.3,0
1417,40.6,121,309.1,0
1579,36.1,123,309.1,0
1399,45.2,125,309.2,0
1414,46.4,128,309.2,0
1570,40.1,131,309.3,0
1552,36.8,133,309.3,0
1440,48.2,136,309.4,0
1460,43.8,138,309.4,0
1471,48,141,309.4,0
1702,27.6,143,309.3,0
1375,55.4,145,309.4,0
1698,33.2,147,309.4,0
1439,47.1,149,309.4,0
1774,27.5,154,309.4,0
1375,48.3,157,309.4,0
1446,40,160,309.5,0
1455,46.8,162,309.6,0
1523,41.9,165,309.6,0
1692,31.9,167,309.6,0
1693,33.3,170,309.6,0
1890,24,173,309.6,0
1600,33.5,175,309.6,0
1434,43.8,180,309.6,0
1365,50.9,183,309.6,0
1309,57.4,185,309.6,0
1546,35.3,190,309.6,0
1663,33.7,195,309.6,0
1589,34.2,197,309.6,0
1472,46,199,309.6,0
1583,39.8,202,309.6,0
1567,34.5,204,309.6,0
1407,41.9,207,309.7,0
1418,44.7,209,309.7,0
1489,40.7,212,309.7,0
1586,36.6,215,309.9,0
1398,55.4,217,309.8,1
1516,41.4,219,309.9,0
1373,44.8,221,310,0
1349,50.4,226,310,0
1443,40.3,0,309.9,0
1542,36.1,5,310.1,0
1534,37.7,10,310.1,0
1697,30.6,12,310.2,0
1396,47.4,14,310.3,0
1495,49.2,16,310.2,0
1551,44.8,18,310.3,0
1440,47,21,310.3,0
1429,40.1,23,310.3,0
1548,41.6,25,310.4,0
1505,38.8,30,310.5,0
1611,36.4,32,310.4,0
1502,39.8,34,310.4,0
1504,43.3,37,310.4,0
1449,40.7,40,310.3,0
1575,37.8,42,310.2,0
1598,33.4,44,310.2,0
1416,45.9,47,310.1,0
1682,28.8,49,310.2,0
1341,54.5,51,310.1,0
1523,39.1,53,310.1,0
1580,41.9,55,310.1,0
1531,36,57,310.1,0
1375,48.9,59,310.1,0
1484,40.4,61,310.1,0
1657,32.3,64,310.2,0
1494,40.6,67,310.2,0
1658,27.6,69,310.3,0
1411,42.1,74,310.3,0
1395,55.4,76,310.4,0
1550,43.9,79,310.4,0
1233,59,81,310.3,0
1459,46.7,84,310.3,0
1405,53.6,86,310.4,0
1458,44.1,91,310.5,0
1384,48.7,93,310.5,0
1705,29.5,95,310.5,0
1443,45.7,97,310.6,0
1609,31.4,99,310.6,0
1818,26,102,310.5,0
1457,42.1,104,310.6,0
1480,45.1,107,310.6,0
1424,47.7,109,310.8,0
1628,40.2,111,310.8,0
1754,31.3,114,310.8,0
1716,28.5,117,310.9,0
1378,48.7,119,310.9,0
1708,31,122,311,0
1430,38.3,124,311,0
1560,43.9,126,311.2,0
1679,30.7,129,311.1,0
1521,37.2,131,311.1,0
1649,33.8,133,311.1,0
1451,43.3,136,311,0
1391,48.9,139,310.8,0
1523,40.9,141,310.8,0
1495,39.2,144,310.7,0
1440,45.5,146,310.7,0
1585,31.4,149,310.8,0
1374,48.3,154,310.8,0
1507,40.2,156,310.8,0
1577,34.6,159,310.9,0
1496,38.5,162,310.9,0
1487,42.5,164,310.9,0
1853,26.3,166,310.9,0
1435,50.1,168,311,0
1763,25.5,171,311.1,0
1820,24.9,174,311.1,0
1498,38.1,176,311.1,0
1603,35.1,179,311.1,0
1412,42.5,181,311.1,0
1588,38,183,311.1,0
1948,20,185,311,0
1384,48.2,188,310.9,0
1589,36,190,310.8,0
1405,47.6,192,310.8,0
1491,40.1,195,310.9,0
1418,46.6,197,310.8,0
1603,35.4,202,310.8,0
1922,23.3,205,310.7,1
1364,49.5,0,310.7,0
1551,41.2,3,310.7,0
1589,33.5,5,310.7,0
1423,56.5,7,310.7,0
1418,53.1,10,310.6,0
1404,47.5,12,310.5,0
1281,59.8,15,310.5,0
1529,41.3,17,310.5,0
1563,42.1,19,310.5,0
1348,54.5,22,310.6,0
1462,40.5,24,310.5,0
1510,45.5,27,310.4,0
1472,43.3,32,310.4,0
1325,52,34,310.4,0
1570,37.3,37,310.4,0
1379,46.8,39,310.4,0
1352,52.8,41,310.2,0
1727,28.7,43,310.3,0
1432,50,45,310.1,0
1466,43.4,50,310.1,0
1510,38,52,310.1,0
1490,41.1,54,310.2,0
1463,37.4,56,310.1,0
1561,45.3,58,310,0
2109,18,61,310.1,0
1705,32.5,63,310.2,0
1549,40.2,65,310.1,0
1637,38,68,310.2,0
1484,37.9,73,310.1,0
1401,44.4,76,310.1,0
1571,36.8,78,310.1,0
1513,41.5,80,310.1,0
1470,40.3,83,310.1,0
1505,41.3,85,310.1,0
1432,42.2,87,310.2,0
1625,31.8,89,310.2,0
1377,62.5,92,310.2,1
1441,43.9,94,310.3,0
1564,39.9,97,310.2,0
1580,37.3,100,310.1,0
1516,35.3,102,310.2,0
1447,42.8,104,310.1,0
1323,52.9,106,310,0
1470,45.9,109,310,0
2049,19.5,111,310,0
1794,27.2,114,310,0
1356,47.8,116,310.1,0
1555,38.6,118,310.1,0
1487,47.5,123,310.1,0
1341,58.9,126,310,0
1487,36.6,129,310,0
1569,34.3,132,310,0
2053,19.7,137,310.1,0
1583,35.8,142,310.1,0
1672,33.2,144,310,0
1337,57.4,146,310,0
1421,41.2,149,310.1,0
1425,52.7,154,310.2,0
1609,33.2,156,310.2,0
1507,41.3,158,310.3,0
1463,38.9,160,310.3,0
